ID,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,Salary,conscientiousness,openess_to_experience,openess_to_experience
83285,m,85.2,icse,2014,79.4,icse,911,2,B.Tech/B.E.,information technology,70,911,0,Haryana,2018,585,595,575,0.81941653,702000,-0.5719,-0.7615,-0.7615
259974,f,73,0,2015,82.56,0,4522,2,B.Tech/B.E.,electronics and communication engineering,73,4522,0,Tamil Nadu,2018,404,455,385,-1,216000,0.2009,-0.7615,-0.7615
1271730,m,86,state board,2016,76.6,state board,11872,1,B.Tech/B.E.,computer science & engineering,67,11872,0,Chhattisgarh,2021,475,545,570,0.622642916,360000,-0.5899,0.6721,0.6721
793156,m,85.33,state board,2016,54.83,state board,5111,2,MCA,computer application,80.9,5111,0,Maharashtra,2022,465,630,575,0.843123727,585000,-0.5899,1.4386,1.4386
1160472,m,92,cbse,2019,88.8,cbse,8195,1,B.Tech/B.E.,computer science & engineering,84,8195,1,Delhi,2023,640,630,345,0.998876108,630000,-0.7335,0.0973,0.0973
869050,m,86.8,state board,2018,84.75,state board,8888,2,B.Tech/B.E.,electronics and electrical engineering,80,8888,0,Tamil Nadu,2022,510,520,590,0.837620726,909000,0.1282,1.6302,1.6302
341591,m,92.93,0,2016,91,0,127,2,B.Tech/B.E.,electronics and communication engineering,72.55,127,0,Maharashtra,2020,475,615,645,0.824666401,1053000,0.2009,-0.643,-0.643
1290145,m,67.25,state board,2018,71.8,state board,15146,2,B.Tech/B.E.,computer science & engineering,81,15146,0,West Bengal,2022,465,555,494,0.744758354,576000,1.1336,0.2889,0.2889
126316,m,81.33,ssc,2014,91.9,ibe,448,2,B.Tech/B.E.,electronics & telecommunications,70.56,448,1,Tamil Nadu,2018,325,295,575,0.694479328,324000,-0.4173,-0.4455,-0.4455
605047,f,78,cbse,2017,78,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,71,272,0,Punjab,2021,395,485,530,0.023312168,324000,1.5644,0.2889,0.2889
529858,m,82.6,cbse,2017,63.6,cbse,11759,2,B.Tech/B.E.,information technology,71,11759,0,Uttarakhand,2021,535,525,530,0.735795709,630000,0.8192,-0.1295,-0.1295
30739,m,69,uttar pradesh board,2012,69,uttar pradesh board,64,2,B.Tech/B.E.,electronics and communication engineering,67.8,64,0,Uttar Pradesh,2018,505,455,655,0.985461394,558000,-3.1994,-0.1295,-0.1295
274014,m,88.5,secondary school of education,2015,95.9,board of intermediate,7077,2,B.Tech/B.E.,information technology,81.2,7077,0,Andhra Pradesh,2019,475,505,605,0.916869961,1116000,-0.1082,0.0284,0.0284
341274,m,90.58,maharashtra state board of secondary and higher secondary education,2017,89.58,diploma ( maharashtra state board of technical education),127,2,B.Tech/B.E.,electronics engineering,72.03,127,0,Maharashtra,2020,555,585,585,0.694479328,720000,0.1623,-0.4455,-0.4455
552751,m,87.4,cbse,2017,86.8,cbse,13128,2,B.Tech/B.E.,computer science & engineering,82.4,13128,1,Delhi,2021,615,595,705,0.952245573,1062000,-1.0208,0.2889,0.2889
279001,m,68.65,cbse,2014,60.4,cbse,568,2,B.Tech/B.E.,information technology,65,568,0,Uttar Pradesh,2019,515,455,385,0.165633092,315000,-1.4992,-1.5513,-1.5513
374962,m,80,ssc,2016,91.4,ssc,9774,2,B.Tech/B.E.,computer engineering,80.5,9774,1,Telangana,2020,415,625,675,0.930370607,774000,-0.881,-0.2875,-0.2875
1086345,f,80,cbse,2019,81,cbse,14004,2,B.Tech/B.E.,electronics and communication engineering,82.6,14004,0,Himachal Pradesh,2023,370,445,390,0.338786347,540000,-0.4463,1.4386,1.4386
355903,f,83.5,west bengal  board of secondary education,2016,63.5,west bengal board of higher secondary education,9786,2,B.Tech/B.E.,electronics and communication engineering,74,9786,0,Orissa,2020,395,505,435,0.538386893,450000,-1.3447,-0.6035,-0.6035
331680,m,80.1,matriculation,2016,78.34,state board,8011,2,B.Tech/B.E.,electronics and communication engineering,79.23,8011,0,Tamil Nadu,2020,505,575,635,0.960603252,360000,-0.4173,-0.643,-0.643
82310,m,77,icse,2013,63,chse,124,2,B.Tech/B.E.,computer engineering,63,124,0,Orissa,2018,575,415,465,0.735795709,900000,-1.6538,1.2923,1.2923
864107,f,69,cbse,2016,62.33,cbse,35,1,B.Tech/B.E.,computer science & engineering,71.25,35,1,Delhi,2021,605,520,530,0.911395278,261000,-0.7335,0.6721,0.6721
1008489,f,82,cbse,2018,74,cbse,13595,2,B.Tech/B.E.,computer science & engineering,80.7,13595,0,Punjab,2022,605,445,510,0.744758354,432000,-0.3027,-0.6692,-0.6692
281940,m,63.16,icse,2014,60.6,isc,4450,2,B.Tech/B.E.,industrial & production engineering,66,4450,0,Uttar Pradesh,2019,605,545,525,0.206710618,1188000,-1.6538,-1.3934,-1.3934
325412,f,76.8,0,2017,85.36,0,7172,2,B.Tech/B.E.,computer engineering,69,7172,0,Maharashtra,2020,454,585,325,0.987207086,6300000,0.1623,0.6603,0.6603
299705,m,72,board of secondary education,2016,75,board of intermediate,4297,2,M.Tech./M.E.,other,87.5,4297,1,Telangana,2022,335,285,345,-1,234000,-0.1082,0.0284,0.0284
999306,m,77,state board,2017,73,state board,7739,2,B.Tech/B.E.,electronics and communication engineering,78,7739,1,West Bengal,2021,475,505,525,-1,216000,-0.159,0.0973,0.0973
1262831,m,83,state board,2015,80,state board,11499,2,MCA,computer application,69.58,11499,0,Andhra Pradesh,2021,325,470,570,0.843123727,216000,0.1282,0.2889,0.2889
359038,m,70,hbsc,2016,75,hbsc,7564,2,B.Tech/B.E.,mechanical engineering,70,7564,0,Haryana,2020,355,425,435,0.068445751,720000,0.51,0.4234,0.4234
1088562,m,84,state board,2018,88.75,state board,10750,2,B.Tech/B.E.,information technology,72,10750,1,Tamil Nadu,2022,665,545,525,0.911395278,585000,-1.308,0.0973,0.0973
1087625,m,85.8,cbse,2018,74.8,cbse,13473,2,B.Tech/B.E.,electronics and communication engineering,64.8,13473,0,Uttar Pradesh,2022,685,530,620,-1,585000,1.1336,-0.8608,-0.8608
511865,f,65,state bord,2015,52,state bord,720,2,MCA,computer application,75,720,1,Tamil Nadu,2021,300,270,285,0.190153406,324000,-1.6538,-2.1833,-2.1833
280793,m,78.2,cbse,2015,81.8,cbse,57,2,B.Tech/B.E.,computer engineering,70,57,0,Haryana,2019,425,525,515,0.735795709,1296000,1.1283,0.8183,0.8183
823293,m,75.4,cbse,2017,65.2,cbse,272,2,B.Tech/B.E.,computer science & engineering,76,272,0,Punjab,2022,590,555,560,0.991230625,810000,-1.308,-1.0524,-1.0524
1269126,m,82.4,state board,2019,66.2,0,319,2,B.Tech/B.E.,computer science & engineering,64.11,319,1,Karnataka,2022,440,470,500,0.622642916,270000,-0.3027,-0.6692,-0.6692
1230312,f,68.25,state board,2017,61,state board,12992,2,B.Tech/B.E.,electronics & telecommunications,73.95,12992,1,West Bengal,2022,455,530,655,0.943272158,279000,0.5591,0.7941,0.7941
220655,m,88.2,cbse,2015,77.8,cbse,285,1,B.Tech/B.E.,chemical engineering,62.4,285,0,Punjab,2019,595,695,575,-1,720000,-1.0355,0.0284,0.0284
344605,m,88.4,0,2016,76,0,124,2,B.Tech/B.E.,computer engineering,79.6,124,0,Orissa,2020,395,345,595,-1,828000,-0.6491,-0.2875,-0.2875
63284,m,78,state board,2012,62,state board,15575,2,MCA,computer application,85,15575,0,Orissa,2018,365,555,615,0.930370607,954000,0.8192,0.6603,0.6603
1136095,m,79.8,cbse,2018,85.2,cbse,5812,2,B.Tech/B.E.,electrical engineering,72.63,5812,1,Rajasthan,2022,615,555,345,0.423951396,585000,-0.4463,-1.8189,-1.8189
1110880,m,75,state board,2017,81.1,state board,12160,2,B.Tech/B.E.,information technology,78.16,12160,0,Andhra Pradesh,2021,315,340,235,0.356536488,189000,-1.1644,-1.244,-1.244
741398,m,82.46,state board,2018,79.67,state board,474,2,B.Tech/B.E.,mechanical engineering,69.46,474,1,Maharashtra,2022,395,495,470,0.971663491,432000,0.1282,-0.8608,-0.8608
333793,m,87.3,ssc,2016,94.2,board of intermediate,11168,2,B.Tech/B.E.,electronics and communication engineering,79.51,11168,1,Telangana,2020,435,435,495,0.124502074,765000,1.1283,1.0158,1.0158
57277,m,77.4,up,2014,80,up,3579,2,B.Tech/B.E.,mechanical engineering,71.9,3579,0,Uttar Pradesh,2018,365,555,575,0.654107475,963000,-0.1082,0.3444,0.3444
980895,m,87.6,cbse,2018,77.6,cbse,7557,2,B.Tech/B.E.,electronics and electrical engineering,76.22,7557,1,Delhi,2022,510,655,535,0.193768442,630000,-2.457,-0.4776,-0.4776
78383,m,84.8,0,2013,68,0,182,2,B.Tech/B.E.,electronics and communication engineering,63,182,1,Karnataka,2019,475,535,525,0.376059587,324000,-1.6538,0.1864,0.1864
1081640,m,76,state board,2018,61.6,state board,14381,2,B.Tech/B.E.,electronics and electrical engineering,68.1,14381,1,West Bengal,2022,420,470,510,0.298769129,180000,0.5591,1.0554,1.0554
337563,f,92.8,0,2016,92.4,0,3076,2,B.Tech/B.E.,electronics and communication engineering,86.7,3076,0,Tamil Nadu,2020,475,515,515,0.538386893,648000,0.2782,0.1864,0.1864
817754,m,75,cbse,2017,60,cbse,6566,2,B.Tech/B.E.,electronics and communication engineering,56,6566,1,Karnataka,2022,640,570,635,0.649389715,450000,0.2718,0.0973,0.0973
325611,m,69.13,wbbse,2015,64.4,wbchse,254,2,B.Tech/B.E.,information technology,76.3,254,1,West Bengal,2020,365,355,555,0.488347977,396000,-0.2628,-0.2875,-0.2875
1101763,f,72.4,cbse,2017,63.6,cbse,13843,2,B.Tech/B.E.,computer science & engineering,65,13843,0,Orissa,2021,290,285,270,0.486747008,153000,-1.4517,-3.9266,-3.9266
296696,m,58,0,2013,60,0,6835,2,B.Tech/B.E.,electronics and communication engineering,66,6835,0,Uttar Pradesh,2019,345,335,445,0.229481755,585000,-0.9969,0.3444,0.3444
1125683,f,91.3,state board,2017,90.7,state board,9812,2,B.Tech/B.E.,electronics and communication engineering,71.65,9812,1,Telangana,2021,525,520,450,0.20739217,315000,1.1336,-0.0943,-0.0943
229397,m,84.6,state board,2015,75.25,stateboard,1245,2,B.Tech/B.E.,information technology,70.56,1245,1,Tamil Nadu,2019,305,375,555,0.563267824,360000,-0.4173,-0.1295,-0.1295
922684,f,92,icse,2017,89,icse,272,2,B.Tech/B.E.,computer science & engineering,64.08,272,0,Punjab,2022,800,475,695,0.356536488,549000,0.99,0.2889,0.2889
823407,m,93,cbse,2018,85.6,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,89,272,0,Punjab,2022,605,545,680,0.493596387,720000,-0.4463,1.6302,1.6302
601624,m,65,state board,2016,67.6,state board,272,2,B.Tech/B.E.,computer science & engineering,63.99,272,0,Punjab,2021,465,620,635,0.983749967,405000,-2.1698,-2.9686,-2.9686
206565,m,54,0,2014,64,0,255,2,B.Tech/B.E.,information technology,67.3,255,0,Uttar Pradesh,2019,305,415,415,0.635978756,540000,-0.1082,-0.2875,-0.2875
543741,f,81,cbse,2015,84,cbse,55,2,MCA,computer application,78,55,0,Uttar Pradesh,2021,520,535,545,0.793580615,828000,-0.4173,-0.2875,-0.2875
926517,m,62.4,mp board,2016,74.8,mp board,6857,2,B.Tech/B.E.,information technology,69.51,6857,0,Madhya Pradesh,2020,450,350,245,0.080055281,540000,1.5644,1.247,1.247
652516,f,78.6,cbse,2017,83.2,state board,1985,2,B.Tech/B.E.,electronics and communication engineering,73,1985,1,Tamil Nadu,2021,570,670,470,0.960603252,612000,1.7081,0.2889,0.2889
1232895,f,72,cbse,2018,60,cbse,75,2,B.Tech/B.E.,computer science & engineering,72.5,75,0,Uttar Pradesh,2022,500,360,510,0.356536488,540000,0.8463,1.4386,1.4386
1218133,m,79.85,icse,2018,72,isc,15875,2,B.Tech/B.E.,computer science & engineering,61,15875,0,Uttar Pradesh,2023,630,460,415,0.622642916,540000,-0.8772,0.4805,0.4805
1131849,f,84.16,state board,2017,81.7,state board,11513,2,B.Tech/B.E.,computer science & engineering,66.07,11513,0,Andhra Pradesh,2021,440,485,605,0.978799293,540000,1.8517,-0.2859,-0.2859
87067,f,69,cbse,2013,62.6,cbse,5605,2,B.Tech/B.E.,electrical engineering,76.25,5605,0,Madhya Pradesh,2018,395,455,475,0.694479328,387000,-0.4173,0.8183,0.8183
1207352,m,90.83,state board,2017,92.5,state board,5071,2,B.Tech/B.E.,electronics and electrical engineering,82,5071,0,Andhra Pradesh,2021,640,665,630,0.875503907,720000,-1.4517,-0.2859,-0.2859
681036,m,70,cbse,2017,72,cbse,186,2,B.Tech/B.E.,electronics and communication engineering,61,186,0,Haryana,2021,510,425,515,0.124502074,324000,-1.1644,-2.5853,-2.5853
245281,m,89,icse,2015,78,cbse,4368,2,B.Tech/B.E.,electronics & telecommunications,80,4368,0,Orissa,2019,645,535,615,0.985461394,846000,-0.7264,-0.6035,-0.6035
1202631,f,91,state board,2018,90,state board,11223,2,B.Tech/B.E.,computer science & engineering,79,11223,1,Telangana,2022,650,425,450,0.622642916,540000,0.8463,0.6721,0.6721
615396,m,67,state board,2017,73.8,state board,272,2,B.Tech/B.E.,mechanical engineering,69.75,272,0,Punjab,2022,275,400,385,0.725984148,405000,0.4155,0.6721,0.6721
295835,m,86,mp board,2015,83.8,cbse,5400,2,B.Tech/B.E.,information technology,71.4,5400,0,Madhya Pradesh,2019,445,675,655,0.992259189,909000,0.51,-0.7615,-0.7615
918301,m,85,cbse,2018,87,state board,11135,1,B.Tech/B.E.,electronics and communication engineering,87.8,11135,1,Karnataka,2022,730,610,695,0.976292561,810000,-0.0154,0.6721,0.6721
327371,f,87.6,0,2016,89.67,0,6196,2,B.Tech/B.E.,electronics and communication engineering,71.3,6196,0,Maharashtra,2020,475,475,554,0.538386893,702000,0.0464,0.3444,0.3444
1202774,m,55,state board,2015,46,state board,4350,2,MCA,computer application,64.56,4350,1,Karnataka,2021,560,340,235,0.563267824,189000,0.1282,0.0973,0.0973
109066,m,64,gseb,2014,49.5,gseb,988,2,B.Tech/B.E.,electronics and communication engineering,54,988,0,Gujarat,2018,595,595,535,0.694479328,270000,0.0464,1.1343,1.1343
1271694,m,76,cbse,2017,55.6,cbse,75,2,B.Tech/B.E.,computer science & engineering,60.64,75,0,Uttar Pradesh,2022,665,570,560,0.842248322,216000,0.7027,-0.0943,-0.0943
512588,m,61,west bengal board of secondary education,2016,65,west bengal council of higher secondary education,6575,2,B.Tech/B.E.,computer engineering,68,6575,1,Karnataka,2021,535,525,455,0.744758354,594000,-0.6491,-0.9194,-0.9194
360687,m,78.16,0,2015,84.28,0,8904,2,B.Tech/B.E.,computer engineering,62,8904,0,Karnataka,2020,505,375,485,0.563267824,576000,-0.1855,-1.7093,-1.7093
1087681,m,67,cbse,2018,80,state board,236,2,B.Tech/B.E.,information technology,62.9,236,0,Uttar Pradesh,2022,525,435,380,0.23780284,180000,-1.5953,-0.4776,-0.4776
144943,m,61,cbse,2014,63.8,cbse,8351,1,MCA,computer application,67,8351,0,Karnataka,2022,495,525,355,0.622642916,216000,-0.0154,-1.0524,-1.0524
1097197,f,88.67,state board,2017,86.8,state board,9815,2,B.Tech/B.E.,electronics and communication engineering,74.94,9815,1,Telangana,2021,570,590,620,-1,585000,0.8463,-1.0524,-1.0524
182985,f,73,cbse,2013,71.3,cbse,349,2,M.Tech./M.E.,computer engineering,79.7,349,1,Gujarat,2019,545,665,435,0.901489571,720000,-1.4992,0.6603,0.6603
246543,m,81.6,0,2014,62.7,0,6570,2,B.Tech/B.E.,mechanical engineering,71.2,6570,0,Orissa,2019,435,615,595,0.414337426,792000,-1.3447,-0.7615,-0.7615
1196014,m,73,state board,2017,69,state board,55,2,B.Tech/B.E.,information technology,65.5,55,0,Uttar Pradesh,2022,465,480,415,0.622642916,324000,0.1282,-0.6692,-0.6692
649530,m,80.53,state board,2016,80.5,state board,8743,2,B.Tech/B.E.,information technology,58.61,8743,0,Maharashtra,2021,645,795,675,0.983749967,630000,-0.4463,0.8637,0.8637
964319,m,79.6,matriculation,2019,87.58,0,7586,2,B.Tech/B.E.,information technology,6.63,7586,0,Tamil Nadu,2022,380,355,210,0.144789889,351000,0.8463,0.4805,0.4805
1116466,f,55.5,state board,2018,66,state board,2041,2,B.Tech/B.E.,computer science & engineering,61.25,2041,0,Andhra Pradesh,2022,265,325,320,0.486747008,324000,-1.308,-1.0524,-1.0524
313446,m,90,ssc,2016,94.5,ipe,8819,2,B.Tech/B.E.,electronics and communication engineering,72,8819,1,Telangana,2020,365,395,455,0.824666401,585000,-0.881,-1.0774,-1.0774
220608,m,80,central board of secondary education,2014,70,central board of secondary education,285,1,B.Tech/B.E.,computer engineering,59,285,0,Punjab,2019,585,645,575,0.942116551,540000,-1.4992,0.0284,0.0284
682431,m,73,cbse,2017,72.6,cbse,12650,2,B.Tech/B.E.,electronics and communication engineering,65,12650,0,Haryana,2021,475,555,665,0.824666401,630000,-0.4463,-2.2021,-2.2021
337695,m,76,state board,2014,76,0,3076,2,MCA,computer application,70,3076,0,Tamil Nadu,2020,505,545,445,0.884122512,684000,0.3941,-1.3934,-1.3934
539818,f,81.2,icse,2016,80.25,icse,107,1,B.Tech/B.E.,electronics and communication engineering,70.12,107,0,Haryana,2021,605,545,705,0.910770164,756000,-0.7651,-0.1295,-0.1295
513495,f,72,cbse,2016,59,cbse,6741,2,B.Tech/B.E.,information technology,68,6741,0,Rajasthan,2020,545,525,150,0.24545566,405000,-1.6538,-1.8673,-1.8673
1250436,f,64,state board,2015,76,state board,1667,2,MCA,computer application,81,1667,1,Telangana,2021,430,470,475,0.23780284,423000,0.8463,-0.2859,-0.2859
810355,m,68.83,state board,2016,69.6,state board,64,2,B.Tech/B.E.,electronics and communication engineering,69.5,64,0,Uttar Pradesh,2022,485,510,560,0.338786347,261000,1.1336,1.247,1.247
1001099,m,81,state board,2018,88.88,state board,482,2,B.Tech/B.E.,electrical engineering,75.1,482,0,Tamil Nadu,2022,570,445,310,0.966006923,432000,0.1282,-0.8608,-0.8608
1089624,f,73.8,cbse,2016,66.6,cbse,3725,2,B.Tech/B.E.,computer science & engineering,70.41,3725,0,Madhya Pradesh,2022,570,630,545,0.911395278,432000,0.1282,-0.2859,-0.2859
265914,f,86.5,ssc,2015,93.1,bie,4128,2,B.Tech/B.E.,computer engineering,70,4128,1,Telangana,2019,645,605,595,0.670743151,585000,0.0464,-0.7615,-0.7615
228046,m,69,cbse,2012,52,cbse,23,2,B.Tech/B.E.,electrical engineering,64,23,0,Uttar Pradesh,2019,454,475,465,0.824666401,324000,-1.1901,0.8183,0.8183
681000,m,67,"bseb, patna",2016,58,"biec, patna",14894,2,B.Tech/B.E.,information technology,68,14894,0,Jharkhand,2021,380,340,500,0.276047228,162000,-1.308,-1.6273,-1.6273
519904,m,87.52,0,2016,86.5,0,1383,2,B.Tech/B.E.,computer engineering,79.2,1383,0,Karnataka,2020,635,535,585,0.942116551,1134000,-3.0448,-0.7615,-0.7615
385512,m,80,icse,2016,72,cbse,100,2,B.Tech/B.E.,electronics and communication engineering,62,100,0,Haryana,2020,585,525,575,0.376059587,261000,-1.3447,-0.2875,-0.2875
937953,f,90,cbse,2018,87,cbse,6874,2,B.Tech/B.E.,computer science & engineering,75.3,6874,0,Uttarakhand,2022,510,535,450,0.991230625,630000,0.7027,-1.244,-1.244
425582,m,68.8,cbse,2016,63,cbse,75,2,B.Tech/B.E.,information technology,65.67,75,0,Uttar Pradesh,2020,305,455,365,0.563267824,774000,-0.1082,0.3049,0.3049
42418,f,65,cbse,2013,54,cbse,402,1,B.Tech/B.E.,biomedical engineering,65.9,402,0,Madhya Pradesh,2018,405,425,405,-1,783000,0.9737,0.5024,0.5024
302937,m,44,central board of secondary education,2016,74,diploma in engg (e &tc) tilak maharashtra vidayapeeth,5846,2,B.Tech/B.E.,electronics & telecommunications,64,5846,1,Maharashtra,2019,475,375,405,0.824666401,270000,-0.51,0.6603,0.6603
628223,m,68,icse,2017,64,icse,429,2,B.Tech/B.E.,computer science & engineering,61.12,429,0,Uttar Pradesh,2021,415,400,265,0.080055281,270000,0.99,0.8637,0.8637
602058,f,87,state board,2017,84.7,state board,12451,2,B.Tech/B.E.,information technology,76.67,12451,1,Telangana,2021,360,435,295,0.190153406,540000,1.4208,0.8637,0.8637
1247289,f,68,state board,2016,60.2,state board,2066,2,B.Tech/B.E.,computer science & engineering,76,2066,1,West Bengal,2021,580,540,525,0.486747008,495000,1.2772,1.247,1.247
857517,f,73.6,cbse,2014,67.4,cbse,33,2,B.Tech/B.E.,electronics and communication engineering,72,33,0,Haryana,2019,535,545,325,0.493596387,540000,-0.159,-1.0524,-1.0524
529904,m,72,state board,2017,68,state board,11759,2,B.Tech/B.E.,computer science & engineering,80,11759,0,Uttarakhand,2021,370,415,470,0.670743151,180000,1.592,0.0284,0.0284
115378,m,77,pseb,2015,76,psbte,153,2,B.Tech/B.E.,electronics and communication engineering,76.5,153,0,Punjab,2018,445,445,385,0.985461394,900000,-1.9629,-0.4455,-0.4455
1262957,m,75,cbse,2017,79,state board,1210,2,B.Tech/B.E.,electronics & instrumentation eng,78.5,1210,0,Tamil Nadu,2021,630,520,180,0.649389715,342000,-2.0262,-0.6692,-0.6692
898548,f,72.3,state board,2018,79.8,state board,66,2,B.Tech/B.E.,electronics and electrical engineering,80,66,0,Uttar Pradesh,2024,485,460,445,0.336185066,630000,-0.4463,-0.2859,-0.2859
1253323,m,74,icse,2017,84,state board,8258,2,B.Tech/B.E.,electronics and communication engineering,64,8258,0,Kerala,2021,605,565,475,0.338786347,117000,-1.4517,-0.2859,-0.2859
1240207,m,86,cbse,2017,76,cbse,13210,2,B.Tech/B.E.,computer science & engineering,63,13210,0,Uttar Pradesh,2022,720,455,535,0.968237496,540000,0.5591,0.4805,0.4805
326876,m,82.4,mp board,2016,74.4,cbse,3879,2,B.Tech/B.E.,information technology,76.09,3879,0,Madhya Pradesh,2020,455,515,415,0.884122512,855000,-0.4173,-0.9194,-0.9194
216972,m,78,rbse,2015,69,rbse,4948,2,B.Tech/B.E.,computer engineering,69,4948,1,Rajasthan,2019,415,605,635,0.864685413,540000,-0.1082,0.9763,0.9763
